round,draw_date,draw_datetime_used,draw_location_name,station_id,station_name,temp_at_draw,humidity_at_draw,wind_at_draw,pressure_at_draw,snow_at_draw,precip_1h,precip_6h,precip_24h,daily_tavg,daily_tmin,daily_tmax,daily_precip_mm,is_raining,is_snowing,temp_bin,humidity_bin
778,2017-10-28,2017-10-28 20:35:00,MBC Studio,108,Seoul ASOS,18.1,53.0,4.6,1008.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
779,2017-11-04,2017-11-04 20:35:00,MBC Studio,108,Seoul ASOS,7.1,36.0,1.7,1018.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
780,2017-11-11,2017-11-11 20:35:00,MBC Studio,108,Seoul ASOS,5.8,49.0,2.1,1011.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
781,2017-11-18,2017-11-18 20:35:00,MBC Studio,108,Seoul ASOS,-3.7,38.0,2.8,1014.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
782,2017-11-25,2017-11-25 20:35:00,MBC Studio,108,Seoul ASOS,7.2,91.0,1.3,1010.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
783,2017-12-02,2017-12-02 20:35:00,MBC Studio,108,Seoul ASOS,4.1,55.0,1.2,1015.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
784,2017-12-09,2017-12-09 20:35:00,MBC Studio,108,Seoul ASOS,-0.1,55.0,0.7,1008.2,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
785,2017-12-16,2017-12-16 20:35:00,MBC Studio,108,Seoul ASOS,-7.1,39.0,3.2,1018.2,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
786,2017-12-23,2017-12-23 20:35:00,MBC Studio,108,Seoul ASOS,5.6,77.0,0.9,1010.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
787,2017-12-30,2017-12-30 20:35:00,MBC Studio,108,Seoul ASOS,1.8,92.0,1.1,1011.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
788,2018-01-06,2018-01-06 20:35:00,MBC Studio,108,Seoul ASOS,-2.5,47.0,0.8,1014.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
789,2018-01-13,2018-01-13 20:35:00,MBC Studio,108,Seoul ASOS,-4.1,79.0,0.7,1021.9,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
790,2018-01-20,2018-01-20 20:35:00,MBC Studio,108,Seoul ASOS,2.1,48.0,2.8,1012.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
791,2018-01-27,2018-01-27 20:35:00,MBC Studio,108,Seoul ASOS,-7.9,35.0,2.6,1015.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
792,2018-02-03,2018-02-03 20:35:00,MBC Studio,108,Seoul ASOS,-9.1,38.0,2.7,1017.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
793,2018-02-10,2018-02-10 20:35:00,MBC Studio,108,Seoul ASOS,-5.6,28.0,4.1,1013.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,dry
794,2018-02-17,2018-02-17 20:35:00,MBC Studio,108,Seoul ASOS,-2.3,38.0,2.3,1015.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
795,2018-02-24,2018-02-24 20:35:00,MBC Studio,108,Seoul ASOS,0.7,31.0,1.3,1017.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
796,2018-03-03,2018-03-03 20:35:00,MBC Studio,108,Seoul ASOS,10.3,52.0,2.2,1003.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
797,2018-03-10,2018-03-10 20:35:00,MBC Studio,108,Seoul ASOS,5.0,73.0,2.2,1013.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
798,2018-03-17,2018-03-17 20:35:00,MBC Studio,108,Seoul ASOS,7.4,54.0,2.0,1015.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
799,2018-03-24,2018-03-24 20:35:00,MBC Studio,108,Seoul ASOS,6.7,84.0,2.8,1012.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
800,2018-03-31,2018-03-31 20:35:00,MBC Studio,108,Seoul ASOS,13.3,48.0,1.6,1008.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
801,2018-04-07,2018-04-07 20:35:00,MBC Studio,108,Seoul ASOS,3.8,39.0,3.2,1005.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
802,2018-04-14,2018-04-14 20:35:00,MBC Studio,108,Seoul ASOS,9.1,76.0,3.5,998.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
803,2018-04-21,2018-04-21 20:35:00,MBC Studio,108,Seoul ASOS,17.8,21.0,1.2,1008.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,dry
804,2018-04-28,2018-04-28 20:35:00,MBC Studio,108,Seoul ASOS,13.9,37.0,1.1,1005.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
805,2018-05-05,2018-05-05 20:35:00,MBC Studio,108,Seoul ASOS,19.3,57.0,3.1,1004.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
806,2018-05-12,2018-05-12 20:35:00,MBC Studio,108,Seoul ASOS,15.8,97.0,0.6,997.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
807,2018-05-19,2018-05-19 20:35:00,MBC Studio,108,Seoul ASOS,19.5,34.0,1.3,1007.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
808,2018-05-26,2018-05-26 20:35:00,MBC Studio,108,Seoul ASOS,21.7,58.0,1.3,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
809,2018-06-02,2018-06-02 20:35:00,MBC Studio,108,Seoul ASOS,22.1,44.0,2.5,1004.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
810,2018-06-09,2018-06-09 20:35:00,MBC Studio,108,Seoul ASOS,22.4,72.0,1.5,996.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
811,2018-06-16,2018-06-16 20:35:00,MBC Studio,108,Seoul ASOS,23.7,64.0,1.7,1000.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
812,2018-06-23,2018-06-23 20:35:00,MBC Studio,108,Seoul ASOS,23.8,68.0,2.2,994.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
813,2018-06-30,2018-06-30 20:35:00,MBC Studio,108,Seoul ASOS,23.9,84.0,0.7,1000.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
814,2018-07-07,2018-07-07 20:35:00,MBC Studio,108,Seoul ASOS,23.4,52.0,1.4,1000.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
815,2018-07-14,2018-07-14 20:35:00,MBC Studio,108,Seoul ASOS,28.2,64.0,2.8,1000.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
816,2018-07-21,2018-07-21 20:35:00,MBC Studio,108,Seoul ASOS,30.2,54.0,1.8,998.8,-9.0,0.0,0.0,0.0,,,,,False,False,hot,moderate
817,2018-07-28,2018-07-28 20:35:00,MBC Studio,108,Seoul ASOS,29.1,78.0,1.1,995.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
818,2018-08-04,2018-08-04 20:35:00,MBC Studio,108,Seoul ASOS,29.2,73.0,1.9,997.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
819,2018-08-11,2018-08-11 20:35:00,MBC Studio,108,Seoul ASOS,31.6,63.0,1.2,995.3,-9.0,0.0,0.0,0.0,,,,,False,False,hot,humid
820,2018-08-18,2018-08-18 20:35:00,MBC Studio,108,Seoul ASOS,26.8,48.0,0.9,999.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
821,2018-08-25,2018-08-25 20:35:00,MBC Studio,108,Seoul ASOS,23.9,71.0,2.3,1001.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
822,2018-09-01,2018-09-01 20:35:00,MBC Studio,108,Seoul ASOS,26.0,52.0,1.4,1001.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
823,2018-09-08,2018-09-08 20:35:00,MBC Studio,108,Seoul ASOS,22.1,49.0,1.7,1004.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
824,2018-09-15,2018-09-15 20:35:00,MBC Studio,108,Seoul ASOS,23.3,80.0,0.7,1004.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
825,2018-09-22,2018-09-22 20:35:00,MBC Studio,108,Seoul ASOS,19.4,55.0,0.8,1006.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
826,2018-09-29,2018-09-29 20:35:00,MBC Studio,108,Seoul ASOS,20.1,54.0,1.2,1001.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
827,2018-10-06,2018-10-06 20:35:00,MBC Studio,108,Seoul ASOS,18.5,78.0,0.1,1000.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
828,2018-10-13,2018-10-13 20:35:00,MBC Studio,108,Seoul ASOS,12.6,56.0,1.1,1013.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
829,2018-10-20,2018-10-20 20:35:00,MBC Studio,108,Seoul ASOS,13.3,55.0,2.0,1014.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
830,2018-10-27,2018-10-27 20:35:00,MBC Studio,108,Seoul ASOS,7.3,49.0,3.4,1006.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
831,2018-11-03,2018-11-03 20:35:00,MBC Studio,108,Seoul ASOS,11.1,69.0,0.9,1013.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
832,2018-11-10,2018-11-10 20:35:00,MBC Studio,108,Seoul ASOS,10.8,78.0,1.0,1013.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
833,2018-11-17,2018-11-17 20:35:00,MBC Studio,108,Seoul ASOS,5.0,42.0,1.5,1012.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
834,2018-11-24,2018-11-24 20:35:00,MBC Studio,108,Seoul ASOS,2.6,85.0,1.1,1013.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
835,2018-12-01,2018-12-01 20:35:00,MBC Studio,108,Seoul ASOS,4.8,42.0,0.7,1016.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
836,2018-12-08,2018-12-08 20:35:00,MBC Studio,108,Seoul ASOS,-7.9,46.0,2.8,1023.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
837,2018-12-15,2018-12-15 20:35:00,MBC Studio,108,Seoul ASOS,-1.2,44.0,1.1,1018.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
838,2018-12-22,2018-12-22 20:35:00,MBC Studio,108,Seoul ASOS,5.8,51.0,1.2,1011.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
839,2018-12-29,2018-12-29 20:35:00,MBC Studio,108,Seoul ASOS,-7.3,34.0,2.6,1025.2,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
840,2019-01-05,2019-01-05 20:35:00,MBC Studio,108,Seoul ASOS,-2.9,28.0,1.8,1016.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,dry
841,2019-01-12,2019-01-12 20:35:00,MBC Studio,108,Seoul ASOS,1.4,50.0,2.7,1013.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
842,2019-01-19,2019-01-19 20:35:00,MBC Studio,108,Seoul ASOS,3.9,66.0,2.9,1008.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
843,2019-01-26,2019-01-26 20:35:00,MBC Studio,108,Seoul ASOS,-1.6,34.0,2.8,1018.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
844,2019-02-02,2019-02-02 20:35:00,MBC Studio,108,Seoul ASOS,3.5,55.0,0.4,1009.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
845,2019-02-09,2019-02-09 20:35:00,MBC Studio,108,Seoul ASOS,-5.0,26.0,2.5,1019.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,dry
846,2019-02-16,2019-02-16 20:35:00,MBC Studio,108,Seoul ASOS,-2.5,51.0,2.6,1013.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
847,2019-02-23,2019-02-23 20:35:00,MBC Studio,108,Seoul ASOS,7.1,39.0,1.1,1013.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
848,2019-03-02,2019-03-02 20:35:00,MBC Studio,108,Seoul ASOS,8.9,30.0,0.8,1007.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
849,2019-03-09,2019-03-09 20:35:00,MBC Studio,108,Seoul ASOS,8.9,29.0,2.1,1009.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,dry
850,2019-03-16,2019-03-16 20:35:00,MBC Studio,108,Seoul ASOS,5.1,64.0,1.9,1009.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
851,2019-03-23,2019-03-23 20:35:00,MBC Studio,108,Seoul ASOS,3.2,38.0,2.0,1011.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
852,2019-03-30,2019-03-30 20:35:00,MBC Studio,108,Seoul ASOS,3.7,69.0,3.7,1002.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
853,2019-04-06,2019-04-06 20:35:00,MBC Studio,108,Seoul ASOS,9.6,59.0,1.8,1001.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
854,2019-04-13,2019-04-13 20:35:00,MBC Studio,108,Seoul ASOS,11.5,25.0,0.6,1008.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,dry
855,2019-04-20,2019-04-20 20:35:00,MBC Studio,108,Seoul ASOS,14.7,78.0,1.8,1004.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
856,2019-04-27,2019-04-27 20:35:00,MBC Studio,108,Seoul ASOS,12.3,54.0,1.3,1010.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
857,2019-05-04,2019-05-04 20:35:00,MBC Studio,108,Seoul ASOS,19.4,29.0,1.5,1007.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,dry
858,2019-05-11,2019-05-11 20:35:00,MBC Studio,108,Seoul ASOS,20.2,28.0,2.4,1003.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,dry
859,2019-05-18,2019-05-18 20:35:00,MBC Studio,108,Seoul ASOS,22.7,49.0,1.8,1001.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
860,2019-05-25,2019-05-25 20:35:00,MBC Studio,108,Seoul ASOS,24.2,37.0,0.7,1005.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
861,2019-06-01,2019-06-01 20:35:00,MBC Studio,108,Seoul ASOS,18.2,61.0,1.5,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
862,2019-06-08,2019-06-08 20:35:00,MBC Studio,108,Seoul ASOS,22.0,57.0,1.0,997.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
863,2019-06-15,2019-06-15 20:35:00,MBC Studio,108,Seoul ASOS,19.1,65.0,1.2,990.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
864,2019-06-22,2019-06-22 20:35:00,MBC Studio,108,Seoul ASOS,25.3,41.0,1.8,996.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
865,2019-06-29,2019-06-29 20:35:00,MBC Studio,108,Seoul ASOS,24.6,63.0,0.4,986.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
866,2019-07-06,2019-07-06 20:35:00,MBC Studio,108,Seoul ASOS,29.3,41.0,2.2,994.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
867,2019-07-13,2019-07-13 20:35:00,MBC Studio,108,Seoul ASOS,24.5,72.0,1.5,991.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
868,2019-07-20,2019-07-20 20:35:00,MBC Studio,108,Seoul ASOS,28.6,62.0,1.4,988.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
869,2019-07-27,2019-07-27 20:35:00,MBC Studio,108,Seoul ASOS,28.6,76.0,0.6,996.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
870,2019-08-03,2019-08-03 20:35:00,MBC Studio,108,Seoul ASOS,28.1,69.0,0.2,1001.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
871,2019-08-10,2019-08-10 20:35:00,MBC Studio,108,Seoul ASOS,32.3,46.0,1.8,995.5,-9.0,0.0,0.0,0.0,,,,,False,False,hot,moderate
872,2019-08-17,2019-08-17 20:35:00,MBC Studio,108,Seoul ASOS,25.0,67.0,2.5,993.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
873,2019-08-24,2019-08-24 20:35:00,MBC Studio,108,Seoul ASOS,24.2,64.0,2.3,1001.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
874,2019-08-31,2019-08-31 20:35:00,MBC Studio,108,Seoul ASOS,23.3,74.0,2.0,1005.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
875,2019-09-07,2019-09-07 20:35:00,MBC Studio,108,Seoul ASOS,22.9,83.0,5.9,993.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
876,2019-09-14,2019-09-14 20:35:00,MBC Studio,108,Seoul ASOS,22.2,89.0,0.9,1001.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
877,2019-09-21,2019-09-21 20:35:00,MBC Studio,108,Seoul ASOS,19.2,68.0,1.7,1009.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
878,2019-09-28,2019-09-28 20:35:00,MBC Studio,108,Seoul ASOS,23.0,64.0,1.8,1007.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
879,2019-10-05,2019-10-05 20:35:00,MBC Studio,108,Seoul ASOS,16.2,63.0,3.2,1009.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
880,2019-10-12,2019-10-12 20:35:00,MBC Studio,108,Seoul ASOS,15.5,51.0,4.1,1009.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
881,2019-10-19,2019-10-19 20:35:00,MBC Studio,108,Seoul ASOS,16.4,80.0,1.1,1010.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
882,2019-10-26,2019-10-26 20:35:00,MBC Studio,108,Seoul ASOS,9.0,67.0,0.7,1008.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
883,2019-11-02,2019-11-02 20:35:00,MBC Studio,108,Seoul ASOS,14.3,60.0,2.8,1008.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
884,2019-11-09,2019-11-09 20:35:00,MBC Studio,108,Seoul ASOS,10.2,54.0,1.8,1010.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
885,2019-11-16,2019-11-16 20:35:00,MBC Studio,108,Seoul ASOS,6.8,78.0,2.4,1011.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
886,2019-11-23,2019-11-23 20:35:00,MBC Studio,108,Seoul ASOS,12.7,55.0,1.9,1011.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
887,2019-11-30,2019-11-30 20:35:00,MBC Studio,108,Seoul ASOS,5.7,43.0,1.2,1015.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
888,2019-12-07,2019-12-07 20:35:00,MBC Studio,108,Seoul ASOS,-1.5,77.0,1.2,1018.8,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
889,2019-12-14,2019-12-14 20:35:00,MBC Studio,108,Seoul ASOS,1.5,54.0,1.2,1019.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
890,2019-12-21,2019-12-21 20:35:00,MBC Studio,108,Seoul ASOS,0.2,86.0,1.7,1014.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
891,2019-12-28,2019-12-28 20:35:00,MBC Studio,108,Seoul ASOS,3.5,44.0,1.3,1018.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
892,2020-01-04,2020-01-04 20:35:00,MBC Studio,108,Seoul ASOS,1.6,43.0,1.9,1016.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
893,2020-01-11,2020-01-11 20:35:00,MBC Studio,108,Seoul ASOS,-0.3,54.0,3.1,1008.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
894,2020-01-18,2020-01-18 20:35:00,MBC Studio,108,Seoul ASOS,0.3,41.0,1.0,1010.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
895,2020-01-25,2020-01-25 20:35:00,MBC Studio,108,Seoul ASOS,4.3,70.0,1.6,1018.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
896,2020-02-01,2020-02-01 20:35:00,MBC Studio,108,Seoul ASOS,2.8,75.0,1.1,1014.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
897,2020-02-08,2020-02-08 20:35:00,MBC Studio,108,Seoul ASOS,-0.3,42.0,3.1,1017.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
898,2020-02-15,2020-02-15 20:35:00,MBC Studio,108,Seoul ASOS,8.0,85.0,3.2,1004.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
899,2020-02-22,2020-02-22 20:35:00,MBC Studio,108,Seoul ASOS,1.6,50.0,3.8,1017.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
900,2020-02-29,2020-02-29 20:35:00,MBC Studio,108,Seoul ASOS,7.9,54.0,1.3,1007.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
901,2020-03-07,2020-03-07 20:35:00,MBC Studio,108,Seoul ASOS,7.2,44.0,2.2,1006.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
902,2020-03-14,2020-03-14 20:35:00,MBC Studio,108,Seoul ASOS,5.7,65.0,3.9,1001.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
903,2020-03-21,2020-03-21 20:35:00,MBC Studio,108,Seoul ASOS,12.6,73.0,2.2,999.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
904,2020-03-28,2020-03-28 20:35:00,MBC Studio,108,Seoul ASOS,7.4,22.0,3.7,1010.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,dry
905,2020-04-04,2020-04-04 20:35:00,MBC Studio,108,Seoul ASOS,7.8,13.0,3.9,1010.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,dry
906,2020-04-11,2020-04-11 20:35:00,MBC Studio,108,Seoul ASOS,8.7,66.0,2.6,1007.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
907,2020-04-18,2020-04-18 20:35:00,MBC Studio,108,Seoul ASOS,13.0,66.0,2.2,1008.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
908,2020-04-25,2020-04-25 20:35:00,MBC Studio,108,Seoul ASOS,12.2,48.0,3.2,1001.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
909,2020-05-02,2020-05-02 20:35:00,MBC Studio,108,Seoul ASOS,19.8,82.0,0.6,1000.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
910,2020-05-09,2020-05-09 20:35:00,MBC Studio,108,Seoul ASOS,13.8,95.0,2.2,994.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
911,2020-05-16,2020-05-16 20:35:00,MBC Studio,108,Seoul ASOS,16.8,86.0,2.4,996.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
912,2020-05-23,2020-05-23 20:35:00,MBC Studio,108,Seoul ASOS,19.3,69.0,2.7,1000.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
913,2020-05-30,2020-05-30 20:35:00,MBC Studio,108,Seoul ASOS,21.7,61.0,1.9,1004.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
914,2020-06-06,2020-06-06 20:35:00,MBC Studio,108,Seoul ASOS,25.2,62.0,2.6,998.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
915,2020-06-13,2020-06-13 20:35:00,MBC Studio,108,Seoul ASOS,27.2,45.0,3.4,994.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
916,2020-06-20,2020-06-20 20:35:00,MBC Studio,108,Seoul ASOS,23.9,60.0,2.1,999.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
917,2020-06-27,2020-06-27 20:35:00,MBC Studio,108,Seoul ASOS,23.5,71.0,1.9,994.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
918,2020-07-04,2020-07-04 20:35:00,MBC Studio,108,Seoul ASOS,23.3,59.0,2.5,996.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
919,2020-07-11,2020-07-11 20:35:00,MBC Studio,108,Seoul ASOS,25.8,60.0,4.1,999.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
920,2020-07-18,2020-07-18 20:35:00,MBC Studio,108,Seoul ASOS,25.9,72.0,1.2,998.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
921,2020-07-25,2020-07-25 20:35:00,MBC Studio,108,Seoul ASOS,24.0,69.0,1.9,995.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
922,2020-08-01,2020-08-01 20:35:00,MBC Studio,108,Seoul ASOS,25.5,86.0,3.4,999.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
923,2020-08-08,2020-08-08 20:35:00,MBC Studio,108,Seoul ASOS,24.0,95.0,2.4,993.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
924,2020-08-15,2020-08-15 20:35:00,MBC Studio,108,Seoul ASOS,26.7,95.0,1.1,1000.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
925,2020-08-22,2020-08-22 20:35:00,MBC Studio,108,Seoul ASOS,22.6,94.0,1.6,1001.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
926,2020-08-29,2020-08-29 20:35:00,MBC Studio,108,Seoul ASOS,26.0,94.0,0.6,1000.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
927,2020-09-05,2020-09-05 20:35:00,MBC Studio,108,Seoul ASOS,23.9,63.0,1.9,1003.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
928,2020-09-12,2020-09-12 20:35:00,MBC Studio,108,Seoul ASOS,20.5,75.0,2.7,-9.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
929,2020-09-19,2020-09-19 20:35:00,MBC Studio,108,Seoul ASOS,20.5,45.0,2.5,1005.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
930,2020-09-26,2020-09-26 20:35:00,MBC Studio,108,Seoul ASOS,18.5,66.0,2.6,1008.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
931,2020-10-03,2020-10-03 20:35:00,MBC Studio,108,Seoul ASOS,18.8,70.0,1.5,1004.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
932,2020-10-10,2020-10-10 20:35:00,MBC Studio,108,Seoul ASOS,16.7,63.0,1.2,1008.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
933,2020-10-17,2020-10-17 20:35:00,MBC Studio,108,Seoul ASOS,12.6,59.0,2.4,1013.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
